Date;Date Value;Open;High;Low;Close;Adj Close;Volume
05.04.2018;43195;257.250000;262.890015;255.919998;262.000000;164.319534;52779270
06.04.2018;43196;260.640015;262.320007;256.010010;256.540009;160.895172;34897860
09.04.2018;43199;255.050003;255.300003;205.000000;215.130005;134.923904;242246770
10.04.2018;43200;211.240005;224.470001;197.000000;214.800003;134.716919;253346877
11.04.2018;43201;214.000000;223.600006;204.240005;208.000000;130.452148;185664760
12.04.2018;43202;214.550003;218.389999;208.500000;212.699997;133.399857;120301110
13.04.2018;43203;213.369995;216.699997;203.139999;204.699997;128.382477;106927010
16.04.2018;43206;199.360001;208.000000;191.500000;192.059998;120.454979;199706860
17.04.2018;43207;203.020004;207.869995;200.000000;207.500000;130.138565;169904645
18.04.2018;43208;209.000000;219.929993;208.250000;215.869995;135.388000;174039510
19.04.2018;43209;217.339996;222.220001;212.000000;213.449997;133.870239;133534290
20.04.2018;43210;214.000000;216.270004;212.130005;213.839996;134.114853;52241030
23.04.2018;43213;216.479996;223.500000;213.220001;223.250000;140.016556;116947860
24.04.2018;43214;225.899994;228.429993;221.300003;223.000000;139.859756;83961645
25.04.2018;43215;220.149994;223.779999;218.199997;220.449997;138.260468;69676390
26.04.2018;43216;221.570007;222.589996;216.000000;220.699997;138.417252;73277625
27.04.2018;43217;221.360001;224.429993;217.619995;223.910004;140.430496;81940050
30.04.2018;43220;224.500000;228.199997;221.580002;226.990005;142.362183;39358911
02.05.2018;43222;224.220001;230.000000;224.020004;229.020004;143.635361;40017845
03.05.2018;43223;228.399994;232.740005;227.500000;229.399994;143.873672;73643832
04.05.2018;43224;229.580002;230.940002;225.699997;228.550003;143.340576;48163190
07.05.2018;43227;230.169998;232.179993;229.059998;229.860001;144.162170;37271925
08.05.2018;43228;227.789993;228.479996;224.500000;226.699997;142.180298;55972540
10.05.2018;43230;228.500000;234.139999;228.369995;233.699997;146.570526;72199060
11.05.2018;43231;234.350006;237.949997;233.740005;235.570007;147.743347;52532250
14.05.2018;43234;236.210007;237.800003;234.029999;237.800003;149.141937;34774710
15.05.2018;43235;237.500000;237.500000;230.399994;231.389999;145.121750;53009574
16.05.2018;43236;230.880005;232.000000;226.699997;229.559998;143.974014;67254242
17.05.2018;43237;230.009995;231.250000;227.000000;227.550003;142.713379;37666082
18.05.2018;43238;225.699997;228.160004;222.800003;223.130005;139.941299;50877211
21.05.2018;43241;223.789993;226.800003;223.550003;226.500000;142.054855;34277670
22.05.2018;43242;227.270004;227.270004;222.949997;225.600006;141.490387;43268345
23.05.2018;43243;223.110001;224.070007;221.000000;221.000000;138.605408;48854670
24.05.2018;43244;221.910004;223.699997;221.119995;222.009995;139.238846;37214260
25.05.2018;43245;222.509995;223.479996;219.000000;220.759995;138.454880;47281373
28.05.2018;43248;219.470001;221.500000;219.199997;220.899994;138.542694;23187310
29.05.2018;43249;220.500000;222.130005;217.100006;219.289993;137.532944;34597664
30.05.2018;43250;219.300003;221.550003;217.880005;220.500000;138.291824;42346630
31.05.2018;43251;221.979996;224.350006;220.000000;222.360001;139.458374;67415130
01.06.2018;43252;221.500000;222.770004;220.000000;220.000000;137.978226;35532280
04.06.2018;43255;221.130005;222.669998;218.570007;220.000000;137.978226;32257600
05.06.2018;43256;220.000000;220.789993;214.509995;214.729996;134.673019;48231401
06.06.2018;43257;216.000000;218.190002;214.649994;217.899994;136.661163;35857890
07.06.2018;43258;218.940002;219.449997;216.410004;216.410004;135.726685;32485100
08.06.2018;43259;216.000000;217.000000;210.250000;211.130005;132.415207;60791010
11.06.2018;43262;212.500000;213.610001;208.330002;210.350006;131.926010;28264070
13.06.2018;43264;211.229996;216.130005;209.630005;215.000000;134.842361;48675611
14.06.2018;43265;214.820007;217.490005;213.600006;214.000000;134.215195;42732411
15.06.2018;43266;213.899994;215.000000;207.899994;209.360001;131.305099;86209930
18.06.2018;43269;209.000000;211.199997;205.009995;206.300003;129.385956;54276700
19.06.2018;43270;204.000000;206.770004;202.110001;206.000000;129.197800;51734620
20.06.2018;43271;207.000000;212.369995;207.000000;212.199997;133.086273;60991640
21.06.2018;43272;212.250000;214.160004;208.619995;210.399994;131.957367;65102971
22.06.2018;43273;211.619995;214.500000;209.619995;214.479996;134.516251;59479060
25.06.2018;43276;204.500000;206.940002;202.509995;202.509995;134.536163;56516990
26.06.2018;43277;203.639999;205.000000;199.600006;199.910004;132.808884;54748040
27.06.2018;43278;201.850006;209.330002;198.550003;207.949997;138.150192;81134771
28.06.2018;43279;207.850006;210.630005;207.009995;208.750000;138.681671;42717178
29.06.2018;43280;210.100006;218.300003;210.089996;218.000000;144.826843;76710160
02.07.2018;43283;217.009995;222.830002;216.000000;220.860001;146.726883;52803002
03.07.2018;43284;221.009995;222.449997;217.100006;217.750000;144.660751;36690286
04.07.2018;43285;218.229996;219.559998;216.610001;217.699997;144.627548;20278040
05.07.2018;43286;217.500000;224.539993;216.850006;224.539993;149.171661;53737320
06.07.2018;43287;225.009995;227.589996;221.610001;226.710007;150.613281;55248910
09.07.2018;43290;228.500000;231.240005;228.199997;230.750000;153.297226;47893521
10.07.2018;43291;230.949997;232.250000;228.000000;230.520004;153.144440;40616741
11.07.2018;43292;229.199997;229.199997;224.800003;227.570007;151.184616;58161120
12.07.2018;43293;226.759995;228.449997;225.100006;226.600006;150.540207;40488180
13.07.2018;43294;227.300003;230.860001;227.220001;229.500000;152.466797;36919220
16.07.2018;43297;230.100006;231.000000;226.419998;227.320007;151.018539;33485834
17.07.2018;43298;227.000000;227.000000;220.520004;222.500000;147.816391;62586307
18.07.2018;43299;222.000000;224.000000;215.639999;216.279999;143.684174;61197290
19.07.2018;43300;216.899994;217.110001;206.559998;208.339996;138.409302;89574540
20.07.2018;43301;207.770004;210.949997;201.100006;204.339996;135.751923;126702690
23.07.2018;43304;205.399994;210.399994;205.250000;208.419998;138.462418;55275830
24.07.2018;43305;209.000000;215.449997;208.919998;215.449997;143.132767;54142604
25.07.2018;43306;211.000000;215.449997;208.339996;213.699997;141.970154;76868220
26.07.2018;43307;215.699997;216.509995;209.110001;210.000000;139.512085;59754671
27.07.2018;43308;210.000000;211.220001;205.580002;208.899994;138.781311;58628499
30.07.2018;43311;207.770004;212.490005;206.559998;211.330002;140.395676;48372869
31.07.2018;43312;211.089996;214.940002;210.240005;214.860001;142.740814;45260969
01.08.2018;43313;213.500000;215.199997;210.570007;210.600006;139.910706;37666670
02.08.2018;43314;208.539993;211.720001;205.130005;206.600006;137.253342;58115720
03.08.2018;43315;206.490005;206.550003;202.000000;202.210007;134.336868;74165120
06.08.2018;43318;201.800003;205.199997;199.570007;203.899994;135.459610;52730870
07.08.2018;43319;205.190002;207.949997;201.550003;201.789993;134.057816;60553420
08.08.2018;43320;201.529999;202.449997;191.509995;193.199997;128.351135;142075230
09.08.2018;43321;189.990005;195.899994;182.059998;195.899994;130.144836;160336492
10.08.2018;43322;194.000000;196.850006;183.009995;186.149994;123.667511;113592570
13.08.2018;43325;182.050003;193.389999;180.149994;190.000000;126.225243;106701070
14.08.2018;43326;192.979996;195.979996;188.199997;192.759995;128.058823;82753490
15.08.2018;43327;192.350006;194.000000;186.529999;187.979996;124.883247;77725380
16.08.2018;43328;189.000000;192.279999;188.220001;191.600006;127.288177;54684035
17.08.2018;43329;191.830002;192.429993;188.589996;189.550003;125.926270;45242728
20.08.2018;43332;190.990005;193.990005;190.639999;191.199997;127.022430;49443100
21.08.2018;43333;192.000000;192.339996;189.550003;191.800003;127.421051;40349600
22.08.2018;43334;192.429993;193.690002;187.559998;187.800003;124.763672;66396800
23.08.2018;43335;188.440002;189.059998;178.550003;178.710007;118.724785;147648980
24.08.2018;43336;178.000000;180.389999;172.800003;180.389999;119.840897;133262230
27.08.2018;43339;181.470001;183.830002;180.520004;183.270004;121.754204;51721522
28.08.2018;43340;183.350006;184.639999;181.220001;182.000000;120.910477;49610470
29.08.2018;43341;182.770004;183.850006;181.309998;183.500000;121.907005;39285222
30.08.2018;43342;184.610001;185.570007;177.250000;178.000000;118.253105;66285520
31.08.2018;43343;177.610001;182.000000;175.610001;182.000000;120.910477;63814121
03.09.2018;43346;181.720001;182.869995;180.149994;181.210007;120.385666;31275260
04.09.2018;43347;182.000000;182.490005;177.710007;179.500000;119.249619;56794610
05.09.2018;43348;178.500000;181.250000;178.279999;178.460007;118.558723;44505055
06.09.2018;43349;177.250000;180.179993;175.000000;175.000000;116.260086;49419914
07.09.2018;43350;175.470001;177.449997;173.850006;174.899994;116.193642;68532830
10.09.2018;43353;175.029999;175.970001;169.850006;171.210007;113.742218;77730590
11.09.2018;43354;171.229996;172.669998;165.899994;169.360001;112.513191;93278704
12.09.2018;43355;170.199997;175.190002;169.399994;173.899994;115.529297;93574141
13.09.2018;43356;174.500000;189.039993;174.500000;183.500000;121.907005;194913205
14.09.2018;43357;185.000000;189.000000;182.529999;188.710007;125.368233;127908271
17.09.2018;43360;190.000000;192.070007;186.600006;188.110001;124.969627;67025000
18.09.2018;43361;188.300003;192.690002;186.509995;191.649994;127.321404;83601970
19.09.2018;43362;192.300003;193.970001;191.470001;193.899994;128.816162;61065690
20.09.2018;43363;194.300003;197.729996;191.160004;191.160004;126.995872;133004442
21.09.2018;43364;191.160004;194.679993;188.830002;193.440002;128.510574;109182052
24.09.2018;43367;194.600006;199.059998;194.289993;198.750000;132.038223;76000900
25.09.2018;43368;199.699997;201.000000;195.059998;195.550003;129.912338;90058282
26.09.2018;43369;195.520004;197.399994;193.589996;195.789993;130.071777;61988580
27.09.2018;43370;195.000000;204.100006;194.559998;204.100006;135.592484;101333905
28.09.2018;43371;204.929993;205.669998;200.100006;203.320007;135.074295;101839410
01.10.2018;43374;204.500000;205.250000;201.710007;204.199997;135.658920;55013681
02.10.2018;43375;205.160004;205.979996;198.619995;199.500000;132.536499;79003432
03.10.2018;43376;200.000000;202.470001;196.850006;198.300003;131.739288;76679890
04.10.2018;43377;197.910004;198.190002;189.250000;189.350006;125.793411;87452119
05.10.2018;43378;188.990005;191.589996;185.050003;187.199997;124.365067;103279820
08.10.2018;43381;187.000000;193.600006;182.509995;191.850006;127.454277;82502650
09.10.2018;43382;193.500000;196.039993;188.699997;191.250000;127.055672;86121480
10.10.2018;43383;192.000000;195.119995;188.809998;189.889999;126.152161;67336630
11.10.2018;43384;184.850006;187.830002;182.300003;185.270004;123.082893;125364362
12.10.2018;43385;187.800003;192.160004;187.610001;191.850006;127.454277;63094290
15.10.2018;43388;192.500000;193.889999;189.449997;190.919998;126.836433;54220850
16.10.2018;43389;190.020004;196.199997;189.000000;196.050003;130.244522;64061081
17.10.2018;43390;198.470001;198.800003;192.919998;194.050003;128.915817;79027881
18.10.2018;43391;193.500000;194.199997;190.800003;191.000000;126.889572;49394850
19.10.2018;43392;191.149994;191.699997;183.800003;183.800003;122.106308;96950320
22.10.2018;43395;184.860001;187.720001;180.029999;180.699997;120.046837;92854160
23.10.2018;43396;178.889999;182.500000;177.020004;182.009995;120.917130;73412550
24.10.2018;43397;182.500000;189.250000;180.500000;188.009995;124.903183;106815000
25.10.2018;43398;185.509995;188.750000;184.029999;186.710007;124.039536;80112060
26.10.2018;43399;185.770004;185.850006;178.270004;179.479996;119.236336;86814760
29.10.2018;43402;180.600006;186.300003;178.639999;185.589996;123.295479;61368040
30.10.2018;43403;183.880005;186.820007;181.740005;184.779999;122.757362;61227050
31.10.2018;43404;186.199997;189.800003;184.830002;189.800003;126.092361;66890740
01.11.2018;43405;189.500000;191.360001;186.699997;188.669998;125.341652;77588390
02.11.2018;43406;189.990005;192.979996;188.570007;192.600006;127.952522;69326534
06.11.2018;43410;194.500000;197.850006;193.729996;197.800003;131.407104;65904635
07.11.2018;43411;197.410004;203.000000;195.399994;201.899994;134.130905;98634401
08.11.2018;43412;201.979996;204.699997;200.100006;202.889999;134.788635;94737130
09.11.2018;43413;200.320007;201.960007;194.330002;195.750000;130.045227;96097995
12.11.2018;43416;197.970001;201.850006;196.399994;196.820007;130.756058;82362733
13.11.2018;43417;195.500000;199.699997;193.679993;196.559998;130.583313;78638020
14.11.2018;43418;195.210007;199.559998;193.179993;199.199997;132.337173;83071810
15.11.2018;43419;200.009995;202.500000;199.500000;200.149994;132.968307;62376350
16.11.2018;43420;201.119995;203.500000;198.710007;199.259995;132.377060;66434280
19.11.2018;43423;198.979996;200.699997;197.500000;197.990005;131.533340;50559670
20.11.2018;43424;197.300003;197.800003;191.809998;194.210007;129.022125;66392190
21.11.2018;43425;194.210007;198.399994;193.380005;197.500000;131.207809;58475250
22.11.2018;43426;198.000000;200.009995;195.919998;199.399994;132.470047;49731020
23.11.2018;43427;198.580002;198.770004;194.860001;197.300003;131.074936;50984250
26.11.2018;43430;197.500000;197.789993;185.529999;188.500000;125.228714;117412600
27.11.2018;43431;189.979996;192.449997;188.110001;191.029999;126.909508;87812910
28.11.2018;43432;191.600006;193.270004;189.449997;190.199997;126.358101;60385380
29.11.2018;43433;191.850006;196.369995;191.100006;195.759995;130.051849;83234570
30.11.2018;43434;194.000000;194.250000;191.220001;194.000000;128.882599;67411490
03.12.2018;43437;197.990005;201.899994;197.580002;200.300003;133.067978;81820020
04.12.2018;43438;200.300003;200.699997;196.929993;199.000000;132.204315;58006750
05.12.2018;43439;195.699997;196.800003;194.050003;196.000000;130.211288;49771400
06.12.2018;43440;194.000000;194.229996;190.110001;192.190002;127.680153;64556990
07.12.2018;43441;193.509995;196.350006;192.199997;195.009995;129.553604;64007740
10.12.2018;43444;192.750000;193.919998;190.389999;191.800003;127.421051;61815010
11.12.2018;43445;192.149994;193.800003;190.199997;192.570007;127.932594;54872050
12.12.2018;43446;193.300003;193.899994;190.449997;190.449997;126.524178;50988040
13.12.2018;43447;190.250000;191.550003;188.559998;189.169998;125.673820;43518129
14.12.2018;43448;188.500000;189.100006;183.729996;184.929993;122.857002;73307750
17.12.2018;43451;184.630005;186.960007;182.110001;182.300003;121.109795;59876690
18.12.2018;43452;180.589996;186.600006;180.369995;186.600006;123.966476;80342620
19.12.2018;43453;185.500000;188.850006;184.350006;188.850006;125.461243;61953220
20.12.2018;43454;186.000000;191.820007;185.309998;189.300003;125.760185;88123070
21.12.2018;43455;188.740005;190.050003;185.699997;186.789993;124.092674;60633190
24.12.2018;43458;186.100006;187.259995;183.509995;184.300003;122.438469;32587550
25.12.2018;43459;182.419998;183.470001;179.039993;183.300003;121.774139;34732450
26.12.2018;43460;183.899994;185.500000;182.350006;183.399994;121.840569;30129900
27.12.2018;43461;187.399994;187.399994;184.179993;185.000000;122.903511;47527120
28.12.2018;43462;185.779999;187.220001;184.979996;186.500000;123.900040;39831090
03.01.2019;43468;186.369995;191.500000;186.000000;186.990005;124.225571;40249190
04.01.2019;43469;188.000000;190.990005;187.770004;190.990005;126.882919;32583360
08.01.2019;43473;191.649994;193.179993;190.369995;191.240005;127.049011;38856560
09.01.2019;43474;192.710007;197.000000;192.100006;197.000000;130.875641;70707820
10.01.2019;43475;196.250000;197.639999;195.029999;196.750000;130.709549;56378780
11.01.2019;43476;197.110001;198.960007;195.610001;196.800003;130.742767;63811140
14.01.2019;43479;195.699997;197.440002;194.000000;196.800003;130.742767;44774070
15.01.2019;43480;197.399994;198.839996;195.910004;198.000000;131.539993;53217180
16.01.2019;43481;198.639999;201.300003;198.020004;201.259995;133.705734;62469270
17.01.2019;43482;201.660004;203.550003;201.050003;203.320007;135.074295;59989420
18.01.2019;43483;204.600006;208.440002;203.830002;208.440002;138.475723;74335240
21.01.2019;43486;208.910004;210.199997;207.169998;207.169998;137.632004;55523010
22.01.2019;43487;206.660004;208.880005;205.630005;207.949997;138.150192;51361560
23.01.2019;43488;207.779999;212.000000;207.520004;210.399994;139.777832;79765560
24.01.2019;43489;210.399994;213.429993;208.550003;212.199997;140.973663;78537190
25.01.2019;43490;212.759995;214.139999;211.009995;212.000000;140.840790;58844660
28.01.2019;43493;212.000000;213.300003;207.630005;209.699997;139.312790;56537300
29.01.2019;43494;209.710007;214.490005;206.910004;213.610001;141.910370;63963210
30.01.2019;43495;213.800003;215.699997;212.220001;213.139999;141.598129;59319900
31.01.2019;43496;215.169998;218.100006;214.669998;217.899994;144.760422;80344740
01.02.2019;43497;218.000000;218.699997;215.009995;216.289993;143.690811;55512060
04.02.2019;43500;216.250000;217.139999;215.059998;215.500000;143.165985;40925530
05.02.2019;43501;216.000000;218.550003;214.610001;217.850006;144.727188;46690970
06.02.2019;43502;217.899994;218.149994;215.410004;216.589996;143.890121;46155500
07.02.2019;43503;216.000000;216.649994;210.600006;211.009995;140.183075;69248500
08.02.2019;43504;210.000000;211.929993;208.699997;210.429993;139.797775;51799020
11.02.2019;43507;211.000000;214.720001;210.800003;214.000000;142.169464;49657780
12.02.2019;43508;214.800003;219.449997;214.600006;219.100006;145.557648;73724050
13.02.2019;43509;219.619995;220.699997;213.100006;213.899994;142.103043;85228940
14.02.2019;43510;208.500000;209.850006;201.699997;204.429993;135.811691;155830530
15.02.2019;43511;205.919998;209.000000;205.520004;208.000000;138.183426;79213270
18.02.2019;43514;208.830002;209.729996;203.199997;204.190002;135.652252;76658220
19.02.2019;43515;203.600006;205.600006;201.100006;202.080002;134.250504;66705090
20.02.2019;43516;203.899994;206.889999;203.229996;206.889999;137.445999;66813180
21.02.2019;43517;207.550003;207.869995;202.300003;203.410004;135.134079;68159040
22.02.2019;43518;203.610001;206.100006;203.029999;205.250000;136.356476;45768640
25.02.2019;43521;205.500000;208.600006;204.199997;205.860001;136.761719;70929780
26.02.2019;43522;204.800003;205.800003;202.899994;205.800003;136.721848;50829020
27.02.2019;43523;206.050003;206.899994;203.899994;205.399994;136.456116;54146260
28.02.2019;43524;205.000000;208.889999;204.160004;207.800003;138.050552;62340230
01.03.2019;43525;208.479996;209.000000;206.100006;206.539993;137.213455;46106110
04.03.2019;43528;207.000000;207.500000;205.250000;205.500000;136.522552;31661100
05.03.2019;43529;204.899994;204.899994;202.250000;202.919998;134.808563;46422920
06.03.2019;43530;202.740005;205.699997;202.600006;205.000000;136.190384;52940220
07.03.2019;43531;205.100006;206.669998;203.500000;203.949997;135.492813;46079750
11.03.2019;43535;203.199997;205.389999;202.559998;205.250000;136.356476;37692100
12.03.2019;43536;206.500000;206.889999;204.399994;204.630005;135.944580;39116330
13.03.2019;43537;204.690002;205.850006;203.800003;205.470001;136.502609;25120980
14.03.2019;43538;205.600006;206.380005;203.500000;203.880005;135.446320;41521990
15.03.2019;43539;204.199997;204.949997;203.720001;204.190002;135.652252;22255810
18.03.2019;43542;204.250000;206.139999;204.110001;205.740005;136.682007;37157080
19.03.2019;43543;206.399994;208.309998;205.929993;207.369995;137.764877;43305540
20.03.2019;43544;207.600006;209.580002;206.399994;209.080002;138.900909;49905900
21.03.2019;43545;210.250000;212.289993;209.770004;210.050003;139.545303;62875460
22.03.2019;43546;210.610001;211.289993;206.699997;207.699997;137.984100;49421400
25.03.2019;43549;206.630005;213.679993;205.550003;213.210007;141.644653;97191910
26.03.2019;43550;214.699997;218.460007;213.130005;217.679993;144.614243;77210080
27.03.2019;43551;218.199997;219.250000;215.050003;215.050003;142.867035;64156560
28.03.2019;43552;214.149994;215.949997;213.720001;214.259995;142.342209;41750060
29.03.2019;43553;215.990005;218.190002;214.440002;214.919998;142.780670;72755960
01.04.2019;43556;215.050003;218.110001;215.009995;217.740005;144.654114;47782900
02.04.2019;43557;218.750000;219.320007;216.800003;217.660004;144.600983;46659070
03.04.2019;43558;220.100006;224.160004;218.880005;219.729996;145.976135;87650270
04.04.2019;43559;218.490005;221.850006;218.009995;221.779999;147.338058;46944950
05.04.2019;43560;222.600006;227.000000;222.029999;226.960007;150.779358;69285000
08.04.2019;43563;227.929993;231.970001;227.899994;231.779999;153.981491;64282820
09.04.2019;43564;233.500000;238.899994;232.389999;238.089996;158.173508;111926480
10.04.2019;43565;239.000000;245.250000;237.940002;242.690002;161.229492;123439710
11.04.2019;43566;244.399994;247.229996;239.770004;240.490005;159.767929;98235210
12.04.2019;43567;240.000000;243.149994;237.000000;238.389999;158.372818;89648540
15.04.2019;43570;240.350006;242.300003;237.059998;237.800003;157.980850;47884980
16.04.2019;43571;239.000000;239.500000;232.320007;233.240005;154.951462;86433710
17.04.2019;43572;234.500000;235.750000;232.000000;234.300003;155.655640;70239480
18.04.2019;43573;233.830002;234.110001;230.839996;232.789993;154.652481;55729500
19.04.2019;43574;233.490005;233.500000;231.899994;232.600006;154.526260;12300520
22.04.2019;43577;233.699997;236.089996;233.050003;235.410004;156.393051;44282380
23.04.2019;43578;236.000000;237.559998;234.160004;235.669998;156.565796;56873940
24.04.2019;43579;235.000000;236.470001;233.940002;236.000000;156.785019;43619460
25.04.2019;43580;235.679993;236.000000;227.800003;227.800003;151.337418;100809150
26.04.2019;43581;227.460007;227.470001;222.080002;223.179993;148.268143;94128120
29.04.2019;43584;223.699997;229.089996;223.050003;228.800003;152.001755;48833240
30.04.2019;43585;229.009995;229.020004;223.809998;225.169998;149.590179;63461350
02.05.2019;43587;226.000000;229.839996;225.850006;229.100006;152.201050;36536970
03.05.2019;43588;229.699997;233.000000;228.550003;232.520004;154.473114;47635490
06.05.2019;43591;228.750000;232.800003;227.000000;232.800003;154.659134;48493800
07.05.2019;43592;232.699997;234.339996;230.259995;231.490005;153.788849;46520740
08.05.2019;43593;231.029999;232.500000;229.500000;230.000000;152.798965;42299640
10.05.2019;43595;227.000000;229.490005;226.110001;227.000000;150.805923;44398820
13.05.2019;43598;226.509995;228.669998;224.149994;224.220001;148.959061;47092220
14.05.2019;43599;224.550003;230.550003;224.550003;227.050003;150.839157;67468430
15.05.2019;43600;228.919998;230.960007;224.429993;229.360001;152.373795;56355130
16.05.2019;43601;229.000000;231.449997;227.589996;228.610001;151.875519;34738560
17.05.2019;43602;227.000000;228.240005;226.000000;226.940002;150.766068;28523030
20.05.2019;43605;228.229996;229.179993;225.100006;226.000000;150.141602;30226170
21.05.2019;43606;227.020004;232.710007;226.039993;232.710007;154.599335;59079510
22.05.2019;43607;233.130005;237.399994;230.800003;235.860001;156.692032;59430610
23.05.2019;43608;234.500000;235.369995;228.570007;229.300003;152.333923;51517700
24.05.2019;43609;231.199997;236.449997;231.199997;234.449997;155.755295;65885440
27.05.2019;43612;235.279999;237.000000;233.830002;236.000000;156.785019;27786310
28.05.2019;43613;236.500000;237.470001;230.600006;233.190002;154.918228;74118940
29.05.2019;43614;232.100006;234.300003;230.250000;233.399994;155.057724;51831510
30.05.2019;43615;234.550003;235.210007;231.910004;232.750000;154.625900;36413600
31.05.2019;43616;230.559998;234.100006;229.210007;233.240005;154.951462;53532020
03.06.2019;43619;231.179993;241.500000;230.350006;239.949997;159.409180;84461310
04.06.2019;43620;239.880005;240.250000;234.800003;236.000000;156.785019;70070790
05.06.2019;43621;236.000000;240.300003;235.110001;238.630005;158.532242;49742690
06.06.2019;43622;238.869995;246.339996;238.529999;244.940002;162.724258;57127870
07.06.2019;43623;246.360001;249.000000;246.059998;248.279999;164.943146;68423470
10.06.2019;43626;249.550003;250.649994;245.199997;249.000000;165.421478;62696710
11.06.2019;43627;235.509995;239.000000;235.110001;235.889999;167.473282;67944000
13.06.2019;43629;236.550003;241.070007;232.550003;240.490005;170.739120;75253430
14.06.2019;43630;240.550003;243.800003;237.100006;238.800003;169.539276;50410248
17.06.2019;43633;239.000000;240.869995;237.500000;237.800003;168.829330;33622230
18.06.2019;43634;237.250000;241.990005;236.360001;241.800003;171.669159;48958470
19.06.2019;43635;242.949997;242.949997;238.699997;240.399994;170.675217;33945380
20.06.2019;43636;242.000000;244.990005;241.399994;244.100006;173.302094;64381820
21.06.2019;43637;243.000000;243.899994;237.559998;238.020004;168.985519;61061660
24.06.2019;43640;239.059998;240.750000;238.419998;239.089996;169.745163;27723430
25.06.2019;43641;238.979996;239.199997;234.199997;236.699997;168.048355;38549170
26.06.2019;43642;236.800003;241.369995;235.809998;240.589996;170.810104;39714300
27.06.2019;43643;240.419998;242.440002;238.300003;240.500000;170.746216;48171380
28.06.2019;43644;240.000000;241.229996;237.869995;238.550003;169.361786;33405070
01.07.2019;43647;240.979996;243.899994;240.210007;242.979996;172.506912;50758220
02.07.2019;43648;242.509995;242.740005;239.699997;241.199997;171.243179;28583620
03.07.2019;43649;241.000000;243.699997;240.169998;241.509995;171.463272;32731470
04.07.2019;43650;241.970001;243.000000;240.809998;242.820007;172.393341;25316980
05.07.2019;43651;242.910004;243.500000;241.610001;242.830002;172.400436;27870840
08.07.2019;43654;242.130005;243.300003;240.679993;243.300003;172.734116;28620550
09.07.2019;43655;243.000000;243.699997;241.869995;242.740005;172.336533;26380230
10.07.2019;43656;243.100006;245.500000;242.009995;243.759995;173.060699;41599960
11.07.2019;43657;244.500000;244.970001;240.169998;241.300003;171.314194;33165890
12.07.2019;43658;241.289993;241.500000;236.369995;237.020004;168.275528;47691520
15.07.2019;43661;237.899994;238.589996;234.229996;235.270004;167.033096;45070430
16.07.2019;43662;234.679993;235.300003;232.250000;234.750000;166.663925;36223090
17.07.2019;43663;234.320007;238.039993;233.500000;234.630005;166.578720;33529510
18.07.2019;43664;234.000000;236.399994;233.500000;234.779999;166.685226;23057060
19.07.2019;43665;236.339996;237.929993;232.320007;232.850006;165.314987;34706170
22.07.2019;43668;233.000000;233.979996;228.570007;230.350006;163.540100;37949300
23.07.2019;43669;230.500000;232.830002;228.520004;232.479996;165.052307;36363560
24.07.2019;43670;233.699997;234.000000;229.899994;230.649994;163.753067;27365890
25.07.2019;43671;230.000000;234.649994;229.020004;232.899994;165.350494;33078390
26.07.2019;43672;232.399994;233.990005;230.250000;230.550003;163.682083;25918140
29.07.2019;43675;230.750000;233.740005;230.179993;232.800003;165.279495;18373570
30.07.2019;43676;233.029999;236.000000;231.130005;236.000000;167.551376;34843870
31.07.2019;43677;237.500000;237.550003;233.110001;233.490005;165.769379;50848521
01.08.2019;43678;232.149994;232.460007;228.500000;229.500000;162.936630;56165810
02.08.2019;43679;224.910004;226.880005;220.300003;220.809998;156.767029;94676140
05.08.2019;43682;219.720001;224.000000;219.449997;222.240005;157.782303;49233230
06.08.2019;43683;222.820007;226.880005;222.300003;226.009995;160.458847;48804210
07.08.2019;43684;225.850006;227.600006;221.899994;222.250000;157.789383;49612760
08.08.2019;43685;224.600006;225.899994;223.179993;223.929993;158.982101;31264340
09.08.2019;43686;224.050003;224.360001;220.669998;220.669998;156.667633;31503650
12.08.2019;43689;222.380005;222.990005;219.740005;222.300003;157.824890;28795640
13.08.2019;43690;221.309998;225.720001;220.070007;223.179993;158.449646;46729240
14.08.2019;43691;224.100006;224.250000;216.600006;217.110001;154.140167;52025460
15.08.2019;43692;218.500000;218.940002;212.880005;214.589996;152.351044;68320490
16.08.2019;43693;215.899994;216.750000;213.910004;215.050003;152.677643;38449500
19.08.2019;43696;217.000000;218.199997;214.059998;217.399994;154.346054;37788830
20.08.2019;43697;217.750000;219.229996;215.529999;216.000000;153.352112;37017510
21.08.2019;43698;216.970001;219.500000;215.800003;218.619995;155.212219;42949600
22.08.2019;43699;218.210007;220.399994;217.350006;219.500000;155.836975;45760130
23.08.2019;43700;220.199997;223.100006;217.860001;219.500000;155.836975;54778400
26.08.2019;43703;217.500000;219.639999;216.529999;218.500000;155.127029;35264670
27.08.2019;43704;218.949997;219.050003;215.610001;217.889999;154.693954;51340690
28.08.2019;43705;218.070007;219.080002;217.179993;218.300003;154.985031;30298300
29.08.2019;43706;218.490005;221.500000;218.050003;221.500000;157.256927;35897160
30.08.2019;43707;221.940002;225.199997;221.210007;224.199997;159.173798;58186220
02.09.2019;43710;224.100006;227.839996;223.410004;226.679993;160.934509;38941480
03.09.2019;43711;225.949997;226.250000;222.050003;224.000000;159.031815;44560910
04.09.2019;43712;225.300003;227.500000;224.690002;227.100006;161.232712;41663520
